TRANSECT_ID,site,transect_lon,transect_lat,centroiddist,jaccard,meanvol,mismatch,overallnichedist,synindex,speciesICOV,meanab,spprich,ICOV,meancommsize,nsite
UKBMS.3415,UK,-2.38281935185594,54.1934929468471,0.973001166830003,0.409698013929829,785.812807945014,5.66547834569254,1045.82589856122,0.297596979690533,1.20548097894953,0.004349540178303,19,1.70839692946156,0.072388775824607,50
UKBMS.36,UK,1.45742196047388,52.6943163058485,0.991847189638168,0.419385489388319,500.294224362108,4.57123208927642,676.267624124491,0.307545486722846,2.05734014707185,0.00879924508958,23,2.64692001249719,0.190804682995098,51
UKBMS.3612,UK,-3.01448131702026,52.0962661235516,0.876739916534681,0.440174866236971,514.264648273361,4.01614567730204,622.63193310586,0.276614326524898,1.52741213953338,0.003979763102028,23,1.93612713068674,0.082381096211983,52
UKBMS.3803,UK,-1.50611942161716,50.9367758573398,0.939920579135281,0.403230416403869,563.212434336968,4.7992681639155,693.53952598043,0.154533331923941,1.74116949279192,0.007909847071563,25,4.35154156595829,0.197746176789067,53
UKBMS.3903,UK,-1.44792176104489,52.351978158018,0.923806174008548,0.425534353338253,472.004886774264,4.96467673049929,705.872943483166,0.354623334733393,3.41784776023913,0.02342680081351,26,0.648724130405923,0.248324088623201,54
ES-CTBMS.91,CAT,1.5633383143581,42.6214798736051,1.55545757913265,0.281190759599251,1124.26410302687,4.3020855796865,771.197822231424,0.316131201952276,1.36231763462551,0.0166665583625,14,2.38287200492666,0.227776297620835,49
FIBMS.289,FIN,25.2654151845119,60.8340308274588,1.64582166456033,0.299939949235422,533.76948649585,4.20377148385432,486.417133480463,0.439193724194393,2.53613580468039,0.003914993803441,35,1.00366834724245,0.058724907051617,19
FIBMS.801,FIN,23.5817353360219,61.1167626051446,1.6725002188384,0.278449887179352,471.917052032816,3.96894059631011,477.733118715521,0.293999537656584,1.19585756587615,0.004902871991019,27,1.29696316815308,0.052530771332351,39
FIBMS.807,FIN,23.1453654240836,61.1698584797933,1.62864693773418,0.261957245234247,476.130904813858,4.32202433549194,482.403858645132,0.167073777837907,1.90270334016397,0.005395910290753,20,0.835223375648614,0.030448350926392,40
FIBMS.821,FIN,24.5770209836547,60.417705036028,1.63561881903,0.279049154375779,499.543574966301,3.61403968674662,432.035068553762,0.218756209440862,1.82919429597483,0.00752446282837,22,1.71754252091647,0.06251092195877,41
FIBMS.823,FIN,24.6312856000874,60.4128803087291,1.67140064032578,0.271777706272814,489.756540157885,3.57391240711543,441.298378726765,0.19001128294146,1.48864703587116,0.007120480400105,24,1.27446281150532,0.067135958058137,43
FIBMS.824,FIN,24.6244111728794,60.4392634303288,1.68205813522991,0.259819978889524,432.302620630105,3.49981381249618,434.816420409609,0.496301315958639,1.74076529838614,0.008107336819507,22,1.19919996313273,0.062156248949555,44
ES-CTBMS.21,CAT,2.08589815420324,41.4377365981135,2.64686042717247,0.205553737746252,1149.53118519787,5.6005533255985,740.912586201867,0.244048342217749,1.28039006749425,0.010166515926681,44,2.55777051683286,0.444116222060273,9
ES-CTBMS.36,CAT,1.84336341910591,41.3273499021928,2.53384597998707,0.200098436814569,854.964497919078,6.53846879990476,794.059063056663,0.11569678883045,1.27374339075825,0.018203553796402,68,3.20056605690123,1.22145845973859,17
ES-CTBMS.58,CAT,1.52558704890675,41.3524254759944,2.44747349109395,0.197372373865151,1082.29140292,5.8180546149728,776.187348911875,0.38545971670167,1.6962933200095,0.022865643201737,83,2.70985893430287,1.8521170993407,27
ES-CTBMS.68,CAT,2.24964513619179,41.4888728837127,2.56994977655122,0.209951231364833,947.221988103769,6.66945736497264,836.672233234962,0.351974034373753,1.31517671950946,0.010627329466115,51,2.1754118983066,0.538672762313706,34
ES-CTBMS.69,CAT,2.32909855972044,41.509855659478,2.5348851252793,0.20549266433146,947.355527071024,6.45205955334598,796.220011113806,0.203250577405142,1.56899115640443,0.012541937166974,46,2.49333485913682,0.537631039890944,35
ES-CTBMS.75,CAT,2.10889942204127,41.5820373551657,2.29560826468545,0.205364919894271,1073.81233983676,5.83405054982103,788.028861700916,0.154418598546714,1.39278695653127,0.006566906494183,59,3.48627391313656,0.387009689390512,38
ES-CTBMS.79,CAT,1.90550045356094,41.7083981347132,2.39489718377083,0.201332143611838,1087.18330571239,5.56874273368575,746.309218103424,0.149279350384126,1.75621193829016,0.014740432857101,74,2.56890826630586,1.00971965071141,41
ES-CTBMS.8,CAT,2.06277781407635,41.4104376477713,2.53696484512725,0.200595797339455,987.823417774371,6.24152679175076,786.579668340439,0.263149516432594,1.22826452370278,0.008152416655317,63,2.30988182432232,0.505878907190481,42
ES-CTBMS.94,CAT,0.784716312934406,41.2953330444355,2.41804502824068,0.199290976239956,1055.24500338107,6.51231784429475,893.639274743837,0.163764183711306,1.6054875948006,0.005219429067829,76,3.87321198080076,0.395727622051731,52
FIBMS.822,FIN,24.6321701168838,60.3963170033103,1.56105355158764,0.277151783444079,467.904730194529,3.50326769324201,441.298378726765,0.187674540641267,1.55983222945168,0.006403037127418,22,1.2485876693607,0.049746673066865,42
ES-CTBMS.26,CAT,1.87658242105401,41.2869779050805,2.57886885236742,0.195802575818456,768.049311341948,6.67314838070626,804.505448650554,0.089797004325601,1.51105093999376,0.013263735062424,63,4.95249234995272,0.833846810924388,12
ES-CTBMS.45,CAT,1.83538235085173,41.2850933081533,2.57264205233125,0.199786189435844,934.935022828974,6.38455696870774,827.844666379757,0.197195792019448,1.43726231213308,0.023997490991534,62,3.01620584749769,1.46384695048357,21
ES-CTBMS.48,CAT,0.523779131441296,41.2396282986336,2.69466701370218,0.207247636223184,989.537405250559,7.99982403975576,1112.61223135344,0.122386266143758,1.6102679580284,0.006935378942528,36,3.99640383367056,0.237536728781576,22
ES-CTBMS.52,CAT,1.36427105368809,41.1350905253856,2.42932219802888,0.237836039844101,837.506910218472,6.72026367579159,927.091709399188,0.209753088430438,1.98437161818308,0.00819592619119,29,4.26614332717111,0.237681859544524,25
FIBMS.260,FIN,24.3105060296865,61.4150495684576,1.76242091927096,0.278573962663427,506.987054894506,4.1614951606674,499.256677923165,0.399641723837622,1.42898740314667,0.002989697095777,23,1.35065269498863,0.029256321580107,8
FIBMS.825,FIN,24.6650711619007,60.457630588619,1.60424689251916,0.28437392244908,467.3086728387,3.49470549582345,434.927929261838,0.065499313658008,1.64412997333971,0.005820398732558,26,1.10862639103886,0.043167957266473,45
FIBMS.861,FIN,29.2567727642796,62.6136805638822,1.31543227699659,0.323104103819541,513.4492689976,5.24485850128566,625.793956377456,0.205487534370721,1.42440587476912,0.006776220423051,18,1.10997449507646,0.044045432749834,48
ES-CTBMS.101,CAT,4.20772884778265,39.9683562204533,2.58485955974743,0.249164414343973,864.624267532944,8.07679857973902,1066.62051338443,0.174965460954985,1.72736249175622,0.013294898681506,23,3.51820353177031,0.296286313473558,3
ES-CTBMS.38,CAT,1.33304379319149,41.1296631830917,2.65722942554493,0.216154629858174,901.533209844715,6.80092169390101,929.491069357647,0.218464719723636,1.27205786807947,0.003740422884218,31,1.97443903343072,0.10223822550196,18
ES-CTBMS.60,CAT,3.96503254828932,39.9763487347521,2.61017897586438,0.247406526105604,664.550745461697,7.46678147254746,1041.75810279803,0.471313587552246,1.49643267795811,0.025278314252454,22,2.14810056720364,0.553148994230178,29
ES-CTBMS.61,CAT,4.2621071386655,39.95050769712,2.48264170449036,0.261150529807493,1133.32766365518,8.28361158087683,1098.7218911188,0.366774562314454,1.47786068932458,0.013248698171443,22,2.40393098232691,0.290692024585183,30
ES-CTBMS.76,CAT,2.09648304865914,41.5073952875895,2.49873428270445,0.207546090600277,1010.9920325711,6.12748504928064,825.63113048941,0.168305443941589,1.77315721550701,0.008136894684969,40,4.2181681586129,0.30784584891466,39
ES-CTBMS.67,CAT,0.763577243100955,40.6487859716245,2.33770589281982,0.254044220609301,1166.2256585016,7.04476292948589,1015.42622655982,0.232447558675318,1.13905292927161,0.01462714666842,13,2.35653676231563,0.188324513355905,33
